time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2019-04-21 00:00,9.476,0.0,0.0,0.0,1.251,0.0,0.0,0.063
2019-04-21 01:00,8.341,0.0,0.0,0.0,1.253,0.0,0.0,0.003
2019-04-21 02:00,7.64,0.0,0.0,0.0,1.255,0.0,0.0,0.0
2019-04-21 03:00,7.327,0.0,0.0,0.0,1.257,0.0,0.0,0.004
2019-04-21 04:00,7.068,0.0,0.0,0.0,1.258,31.785,69.88,0.036
2019-04-21 05:00,8.015,0.0,0.0,0.0,1.259,159.038,259.121,0.117
2019-04-21 06:00,9.672,0.0,0.0,0.0,1.258,312.903,447.815,0.168
2019-04-21 07:00,10.791,0.0,0.0,0.0,1.254,462.225,621.319,0.187
2019-04-21 08:00,12.817,0.0,0.0,0.0,1.244,591.588,767.633,0.192
2019-04-21 09:00,14.06,0.0,0.0,0.0,1.238,688.119,877.087,0.156
2019-04-21 10:00,15.109,0.0,0.0,0.0,1.232,745.385,942.07,0.1
2019-04-21 11:00,15.934,0.0,0.0,0.0,1.229,758.951,958.165,0.114
2019-04-21 12:00,16.565,0.0,0.0,0.0,1.226,727.377,924.45,0.164
2019-04-21 13:00,16.987,0.0,0.0,0.0,1.223,653.524,843.098,0.154
2019-04-21 14:00,17.109,0.0,0.0,0.0,1.222,543.46,719.703,0.105
2019-04-21 15:00,16.869,0.0,0.0,0.0,1.221,406.05,562.809,0.038
2019-04-21 16:00,16.335,0.0,0.0,0.0,1.221,254.506,383.016,0.009
2019-04-21 17:00,14.927,0.0,0.0,0.0,1.223,107.148,192.66,0.0
2019-04-21 18:00,12.989,0.0,0.0,0.0,1.226,9.382,25.326,0.0
2019-04-21 19:00,11.707,0.0,0.0,0.0,1.23,0.0,0.0,0.0
2019-04-21 20:00,10.624,0.0,0.0,0.0,1.234,0.0,0.0,0.0
2019-04-21 21:00,9.491,0.0,0.0,0.0,1.237,0.0,0.0,0.0
2019-04-21 22:00,8.418,0.0,0.0,0.0,1.24,0.0,0.0,0.0
2019-04-21 23:00,7.584,0.0,0.0,0.0,1.243,0.0,0.0,0.0
2019-04-22 00:00,7.002,0.0,0.0,0.0,1.246,0.0,0.0,0.0
2019-04-22 01:00,6.531,0.0,0.0,0.0,1.248,0.0,0.0,0.0
2019-04-22 02:00,6.104,0.0,0.0,0.0,1.251,0.0,0.0,0.0
2019-04-22 03:00,5.691,0.0,0.0,0.0,1.253,0.0,0.0,0.002
2019-04-22 04:00,5.651,0.0,0.0,0.0,1.255,34.123,75.744,0.008
2019-04-22 05:00,7.494,0.0,0.0,0.0,1.256,159.901,265.484,0.011
2019-04-22 06:00,8.98,0.0,0.0,0.0,1.256,309.95,453.815,0.012
2019-04-22 07:00,10.302,0.0,0.0,0.0,1.251,455.066,626.888,0.01
2019-04-22 08:00,11.968,0.0,0.0,0.0,1.243,580.31,773.043,0.003
2019-04-22 09:00,13.126,0.0,0.0,0.0,1.237,672.926,882.272,0.0
2019-04-22 10:00,13.96,0.0,0.0,0.0,1.233,729.806,947.16,0.0
2019-04-22 11:00,14.388,0.0,0.0,0.0,1.231,745.342,963.281,0.0
2019-04-22 12:00,14.434,0.0,0.0,0.0,1.23,718.716,929.54,0.0
2019-04-22 13:00,14.168,0.0,0.0,0.0,1.23,651.849,848.348,0.0
2019-04-22 14:00,13.775,0.0,0.0,0.0,1.231,547.114,725.203,0.0
